time,temperature_2m (°C),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-11-26T13:00,-2.7,0.00,0.00,8.6,72,14.8,-0.6
2023-11-26T14:00,-3.1,0.00,0.00,9.0,70,14.4,-0.6
2023-11-26T15:00,-3.7,0.00,0.00,8.6,72,14.4,-0.7
2023-11-26T16:00,-3.9,0.00,0.00,8.3,72,13.3,-0.7
2023-11-26T17:00,-3.8,0.00,0.00,8.6,73,12.6,-0.8
2023-11-26T18:00,-4.0,0.00,0.00,9.0,78,13.3,-0.9
2023-11-26T19:00,-4.0,0.00,0.00,8.6,82,13.7,-1.0
2023-11-26T20:00,-4.0,0.00,0.00,6.5,80,13.0,-1.0
2023-11-26T21:00,-3.8,0.00,0.00,6.1,90,9.7,-1.0
2023-11-26T22:00,-3.8,0.00,0.00,5.8,88,9.0,-1.0
2023-11-26T23:00,-3.7,0.00,0.00,6.1,85,8.6,-1.1
2023-11-27T00:00,-3.6,0.00,0.00,6.8,87,9.4,-0.9
2023-11-27T01:00,-3.4,0.00,0.00,6.5,129,10.8,-0.9
2023-11-27T02:00,-3.5,0.00,0.00,7.2,137,11.2,-0.8
2023-11-27T03:00,-3.4,0.00,0.00,7.9,145,12.2,-0.8
2023-11-27T04:00,-3.2,0.00,0.00,7.2,127,12.2,-0.8
2023-11-27T05:00,-3.3,0.00,0.00,5.4,114,10.1,-0.7
2023-11-27T06:00,-3.0,0.00,0.00,8.3,75,11.9,-1.0
2023-11-27T07:00,-2.7,0.00,0.00,11.2,79,16.9,-1.0
2023-11-27T08:00,-2.7,0.00,0.00,9.4,80,16.9,-1.0
2023-11-27T09:00,-2.4,0.00,0.00,8.3,83,14.4,-0.9
2023-11-27T10:00,-2.3,0.00,0.00,8.3,83,12.2,-0.8
2023-11-27T11:00,-2.3,0.00,0.00,10.4,85,15.8,-0.8
2023-11-27T12:00,-2.3,0.00,0.00,10.1,95,16.6,-0.9
2023-11-27T13:00,-2.8,0.00,0.00,8.6,107,15.5,-1.0
2023-11-27T14:00,-2.9,0.00,0.00,7.6,114,13.3,-1.1
2023-11-27T15:00,-3.4,0.00,0.00,8.6,119,14.0,-1.1
2023-11-27T16:00,-3.9,0.00,0.00,13.3,115,22.7,-1.2
2023-11-27T17:00,-4.7,0.00,0.00,13.3,103,24.5,-1.3
2023-11-27T18:00,-5.1,0.00,0.00,12.6,99,22.7,-1.4
2023-11-27T19:00,-5.5,0.00,0.00,12.2,101,22.0,-1.4
2023-11-27T20:00,-5.6,0.00,0.00,13.3,95,22.0,-1.5
2023-11-27T21:00,-5.5,0.00,0.00,13.7,97,27.0,-1.6
2023-11-27T22:00,-5.9,0.00,0.00,11.5,89,23.0,-1.6
2023-11-27T23:00,-6.2,0.00,0.00,10.8,78,19.1,-1.7
2023-11-28T00:00,-6.3,0.00,0.00,14.0,76,23.4,-1.7
2023-11-28T01:00,-6.3,0.00,0.00,15.1,82,25.6,-1.7
2023-11-28T02:00,-6.3,0.00,0.00,13.3,86,25.9,-1.7
2023-11-28T03:00,-6.4,0.00,0.00,11.5,69,19.1,-1.7
2023-11-28T04:00,-6.4,0.00,0.00,14.0,59,23.4,-1.7
2023-11-28T05:00,-6.5,0.00,0.00,13.0,51,23.4,-1.8
2023-11-28T06:00,-6.5,0.00,0.00,14.0,49,23.8,-1.9
2023-11-28T07:00,-5.8,0.00,0.00,15.8,67,27.0,-1.9
2023-11-28T08:00,-5.0,0.00,0.00,18.7,69,31.3,-1.9
2023-11-28T09:00,-5.0,0.00,0.00,13.0,47,27.4,-1.8
2023-11-28T10:00,-4.4,0.00,0.00,18.7,52,31.3,-1.7
2023-11-28T11:00,-3.8,0.00,0.00,23.0,40,38.5,-1.6
2023-11-28T12:00,-2.5,0.00,0.00,30.2,47,50.4,-1.4
2023-11-28T13:00,-1.5,0.00,0.00,22.7,25,50.4,-1.2
2023-11-28T14:00,-0.5,0.00,0.00,20.5,17,37.1,-1.0
2023-11-28T15:00,-0.3,0.00,0.00,19.8,17,32.4,-0.7
2023-11-28T16:00,0.1,0.00,0.00,23.4,28,38.2,-0.6
2023-11-28T17:00,0.5,0.00,0.00,25.6,37,42.5,-0.5
2023-11-28T18:00,0.9,0.00,0.00,26.6,34,45.0,-0.3
2023-11-28T19:00,1.1,0.00,0.00,25.9,50,44.3,-0.3
2023-11-28T20:00,1.0,0.00,0.00,22.7,58,42.8,-0.2
2023-11-28T21:00,0.8,0.00,0.00,16.2,53,33.5,-0.2
2023-11-28T22:00,0.6,0.00,0.00,15.8,58,27.0,-0.2
2023-11-28T23:00,0.5,0.00,0.00,15.5,65,26.3,-0.3
2023-11-29T00:00,0.3,0.00,0.00,13.3,73,25.6,-0.3
2023-11-29T01:00,0.1,0.00,0.00,10.8,76,22.0,-0.3
2023-11-29T02:00,0.3,0.00,0.00,11.2,67,18.4,-0.3
2023-11-29T03:00,0.4,0.00,0.00,12.2,77,20.5,-0.4
2023-11-29T04:00,0.4,0.00,0.00,12.6,82,23.8,-0.3
2023-11-29T05:00,-0.1,0.00,0.00,11.5,66,20.9,-0.4
2023-11-29T06:00,-0.7,0.00,0.00,10.4,65,18.4,-0.5
2023-11-29T07:00,-0.6,0.00,0.00,9.7,73,16.9,-0.6
2023-11-29T08:00,-1.4,0.00,0.00,10.8,84,17.6,-0.7
2023-11-29T09:00,-1.0,0.00,0.00,11.5,88,19.1,-0.8
2023-11-29T10:00,-0.9,0.00,0.00,15.5,86,25.6,-0.8
2023-11-29T11:00,-1.0,0.00,0.00,17.6,79,29.5,-0.8
2023-11-29T12:00,-1.1,0.00,0.00,12.2,82,27.4,-0.7
2023-11-29T13:00,-1.6,0.00,0.00,11.2,78,20.2,-0.9
2023-11-29T14:00,-1.5,0.00,0.00,14.0,79,23.4,-0.9
2023-11-29T15:00,-1.1,0.00,0.00,11.5,82,21.2,-0.9
2023-11-29T16:00,-0.5,0.00,0.00,11.5,74,19.8,-1.0
2023-11-29T17:00,0.0,0.00,0.00,14.8,83,24.5,-1.0
2023-11-29T18:00,-0.9,0.00,0.00,15.8,90,27.4,-0.8
2023-11-29T19:00,-1.3,0.00,0.00,14.0,85,26.6,-0.8
2023-11-29T20:00,-1.3,0.00,0.00,14.0,84,23.8,-0.7
2023-11-29T21:00,-1.3,0.00,0.00,14.0,76,23.8,-0.6
2023-11-29T22:00,-1.4,0.00,0.00,14.8,84,24.5,-0.6
2023-11-29T23:00,-1.3,0.00,0.00,13.7,88,24.8,-0.6
2023-11-30T00:00,-1.4,0.00,0.00,15.1,90,25.2,-0.7
2023-11-30T01:00,-1.5,0.00,0.00,15.8,91,27.0,-0.7
2023-11-30T02:00,-1.8,0.00,0.00,14.8,89,26.6,-0.7
2023-11-30T03:00,-2.0,0.00,0.00,14.0,95,27.0,-0.8
2023-11-30T04:00,-2.4,0.00,0.00,12.2,94,23.4,-0.9
2023-11-30T05:00,-2.7,0.00,0.00,11.5,96,20.2,-0.9
2023-11-30T06:00,-2.7,0.00,0.00,9.4,107,20.5,-1.0
2023-11-30T07:00,-2.6,0.00,0.00,8.3,112,15.5,-1.0
2023-11-30T08:00,-3.1,0.00,0.00,9.4,87,15.8,-1.0
2023-11-30T09:00,-3.1,0.00,0.00,10.4,93,18.0,-1.1
2023-11-30T10:00,-2.9,0.00,0.00,9.4,91,16.9,-1.1
2023-11-30T11:00,-2.8,0.00,0.00,9.0,91,15.1,-1.1
2023-11-30T12:00,-3.0,0.00,0.00,10.4,93,17.6,-1.3
2023-11-30T13:00,-3.0,0.00,0.00,7.2,103,16.9,-1.4
2023-11-30T14:00,-3.3,0.00,0.00,4.7,94,11.2,-1.4
2023-11-30T15:00,-3.4,0.00,0.00,5.8,93,10.1,-1.4
2023-11-30T16:00,-3.5,0.00,0.00,5.8,85,9.4,-1.4
2023-11-30T17:00,-3.5,0.00,0.00,5.8,63,9.4,-1.4
2023-11-30T18:00,-3.3,0.00,0.00,4.7,50,8.3,-1.6
2023-11-30T19:00,-3.8,0.00,0.00,7.6,65,11.5,-1.6
2023-11-30T20:00,-4.1,0.00,0.00,9.0,64,13.7,-1.6
2023-11-30T21:00,-4.2,0.00,0.00,8.3,75,14.0,-1.8
2023-11-30T22:00,-4.1,0.00,0.00,8.6,70,13.0,-1.9
2023-11-30T23:00,-4.0,0.00,0.00,9.0,73,13.7,-2.0
2023-12-01T00:00,-4.1,0.00,0.00,6.8,78,12.6,-1.9
2023-12-01T01:00,-4.1,0.00,0.00,6.8,64,10.4,-2.0
2023-12-01T02:00,-4.2,0.00,0.00,8.6,68,13.0,-2.0
2023-12-01T03:00,-4.4,0.00,0.00,7.9,67,11.9,-2.1
2023-12-01T04:00,-4.2,0.00,0.00,9.4,70,14.4,-2.0
2023-12-01T05:00,-4.2,0.00,0.00,9.0,78,14.8,-2.0
2023-12-01T06:00,-4.5,0.00,0.00,8.3,81,13.3,-2.1
2023-12-01T07:00,-4.5,0.00,0.00,7.9,83,12.6,-2.1
2023-12-01T08:00,-4.4,0.00,0.00,7.9,86,12.2,-2.3
2023-12-01T09:00,-4.6,0.00,0.00,6.5,90,10.4,-2.3
2023-12-01T10:00,-4.4,0.00,0.00,5.8,89,9.4,-2.3
2023-12-01T11:00,-3.9,0.00,0.00,5.4,87,8.6,-2.2
2023-12-01T12:00,-3.6,0.00,0.00,1.8,308,6.1,-2.3
2023-12-01T13:00,-3.9,0.00,0.00,2.2,301,4.3,-2.4
2023-12-01T14:00,-4.3,0.00,0.00,2.2,48,4.3,-2.5
2023-12-01T15:00,-4.4,0.00,0.00,6.1,116,9.7,-2.7
2023-12-01T16:00,-4.3,0.00,0.00,1.1,154,9.0,-2.7
2023-12-01T17:00,-4.3,0.00,0.00,1.4,250,3.6,-2.8
2023-12-01T18:00,-3.5,0.00,0.00,1.4,283,3.6,-3.1
2023-12-01T19:00,-3.5,0.00,0.00,2.2,198,4.0,-3.1
2023-12-01T20:00,-3.9,0.00,0.00,4.3,185,7.2,-3.1
2023-12-01T21:00,-4.1,0.00,0.00,7.6,181,11.5,-3.1
2023-12-01T22:00,-4.0,0.00,0.00,9.0,169,14.4,-3.2
2023-12-01T23:00,-4.2,0.00,0.00,7.6,162,14.0,-3.2
2023-12-02T00:00,-4.3,0.00,0.00,4.7,142,10.1,-2.7
2023-12-02T01:00,-4.3,0.00,0.00,7.6,189,11.5,-2.7
2023-12-02T02:00,-4.2,0.00,0.00,10.4,181,15.8,-2.7
2023-12-02T03:00,-4.3,0.00,0.00,10.4,181,16.6,-2.7
2023-12-02T04:00,-4.3,0.00,0.00,10.4,177,17.3,-2.7
2023-12-02T05:00,-4.1,0.00,0.00,10.1,175,17.3,-2.7
2023-12-02T06:00,-4.2,0.00,0.00,9.4,172,16.9,-2.7
2023-12-02T07:00,-4.2,0.00,0.00,8.3,163,15.5,-2.7
2023-12-02T08:00,-4.2,0.00,0.00,6.1,152,12.6,-2.7
2023-12-02T09:00,-4.2,0.00,0.00,7.2,169,13.7,-2.6
2023-12-02T10:00,-4.4,0.00,0.00,7.2,137,11.5,-2.6
2023-12-02T11:00,-4.1,0.00,0.00,7.6,153,12.2,-2.6
2023-12-02T12:00,-4.0,0.00,0.00,8.6,174,14.4,-2.7
2023-12-02T13:00,-4.2,0.00,0.00,9.0,174,15.8,-2.9
2023-12-02T14:00,-4.9,0.00,0.00,8.3,174,15.1,-3.0
2023-12-02T15:00,-4.4,0.00,0.00,5.8,205,11.9,-3.1
2023-12-02T16:00,-4.7,0.00,0.00,5.8,175,9.0,-3.1
2023-12-02T17:00,-5.2,0.00,0.00,6.8,196,10.8,-3.2
2023-12-02T18:00,-4.6,0.00,0.00,4.3,184,12.2,-3.4
2023-12-02T19:00,-4.6,0.00,0.00,7.2,81,10.8,-3.4
2023-12-02T20:00,-5.0,0.00,0.00,6.5,69,11.5,-3.4
2023-12-02T21:00,-4.8,0.00,0.00,7.6,62,11.9,-3.6
2023-12-02T22:00,-5.0,0.00,0.00,7.2,81,11.5,-3.6
2023-12-02T23:00,-5.2,0.00,0.00,6.5,72,10.4,-3.4
2023-12-03T00:00,-5.2,0.00,0.00,6.1,81,10.1,-3.4
2023-12-03T01:00,-5.1,0.00,0.00,6.1,68,9.4,-3.3
2023-12-03T02:00,-5.1,0.00,0.00,9.0,71,13.0,-3.4
2023-12-03T03:00,-5.1,0.00,0.00,9.4,74,14.0,-3.5
2023-12-03T04:00,-5.1,0.00,0.00,9.4,74,14.0,-3.5
2023-12-03T05:00,-4.9,0.00,0.00,10.1,76,14.8,-3.5
2023-12-03T06:00,-5.0,0.00,0.00,9.0,80,15.1,-3.7
2023-12-03T07:00,-4.5,0.00,0.00,9.0,73,13.3,-3.7
2023-12-03T08:00,-4.7,0.00,0.00,9.4,72,13.7,-3.8
2023-12-03T09:00,-4.6,0.00,0.00,8.6,76,13.0,-3.7
2023-12-03T10:00,-4.5,0.00,0.00,7.2,69,13.0,-3.7
2023-12-03T11:00,-4.2,0.00,0.00,8.3,72,12.6,-3.7
2023-12-03T12:00,-3.9,0.00,0.00,4.7,61,11.9,-3.8
2023-12-03T13:00,-4.4,0.00,0.00,5.4,66,8.6,-3.9
2023-12-03T14:00,-4.5,0.00,0.00,4.7,72,8.6,-4.0
2023-12-03T15:00,-4.7,0.00,0.00,3.2,48,8.6,-4.2
2023-12-03T16:00,-5.0,0.00,0.00,2.9,60,5.4,-4.2
2023-12-03T17:00,-5.6,0.00,0.00,6.5,78,9.4,-4.3
2023-12-03T18:00,-6.1,0.00,0.00,3.2,63,5.0,-4.4
2023-12-03T19:00,-6.5,0.00,0.00,4.3,72,6.5,-4.4
2023-12-03T20:00,-6.2,0.00,0.00,5.4,76,7.9,-4.5
2023-12-03T21:00,-6.3,0.00,0.00,5.8,73,8.6,-4.6
2023-12-03T22:00,-6.4,0.00,0.00,7.6,78,11.2,-4.7
2023-12-03T23:00,-6.4,0.00,0.00,6.5,85,11.2,-4.7
2023-12-04T00:00,-6.2,0.00,0.00,6.1,95,10.1,-4.9
2023-12-04T01:00,-6.4,0.00,0.00,4.3,107,9.0,-4.9
2023-12-04T02:00,-6.3,0.00,0.00,3.6,137,6.5,-4.9
2023-12-04T03:00,-6.4,0.00,0.00,6.1,98,9.7,-4.8
2023-12-04T04:00,-6.2,0.00,0.00,4.0,172,9.4,-4.7
2023-12-04T05:00,-6.2,0.00,0.00,2.5,228,5.8,-4.4
2023-12-04T06:00,-5.9,0.00,0.00,6.5,168,9.4,-4.3
2023-12-04T07:00,-5.9,0.00,0.00,7.6,159,11.5,-4.0
2023-12-04T08:00,-5.9,0.00,0.00,9.7,161,14.0,-3.7
